postcodeDistrict,catsPerHousehold,dogsPerHousehold,pre_1900,1900_1929,1930_1945,1945_1964,1965_1982,1983_1999,2000_present,unknown
BA8,0.693823469,0.795691341,0.2490716298993623,0.0724498609817502,0.0356463744456519,0.0661475934205191,0.1739445873689553,0.1656195619116304,0.1886551398429497,0.0484652521291809
BA9,1.010895744,1.159316492,0.2087571264989253,0.0571440186939144,0.0393830708297017,0.1227010767111092,0.1312416533292585,0.1852182688755912,0.2079180831578859,0.0476367019036134
BB1,0.284003984,0.32570174,0.3037912882828066,0.0936313575183212,0.0621778385251251,0.120527526735756,0.2026405748891906,0.1411103772745207,0.0597139547898878,0.0164070819843914
BB10,0.129254487,0.148231763,0.3598018702720877,0.1572647080373844,0.0632068692168253,0.1040468303294732,0.1969182887193091,0.0789835037697178,0.0329419528186624,0.0068359768365398
BB11,0.203059679,0.232873109,0.5556375604846329,0.0835349847332956,0.0765614312824873,0.0148896292004718,0.0946138922885082,0.114511589491505,0.0514084919475192,0.0088424205715798
BB12,0.2239076,0.256781943,0.4142817239689398,0.0797867083349391,0.038191026585476,0.0836317523895699,0.1627419346504703,0.1407632584771303,0.0571115036712206,0.0234920919222537
BB18,0.661197756,0.758275487,0.3204167125272535,0.3149058105721024,0.0137486513282406,0.1068524804032541,0.0940497900915707,0.0671402144172624,0.0646931309748793,0.0181932096854368
BB2,0.372126242,0.426762198,0.267050183045621,0.0742636451618751,0.0412572331936428,0.1368597589353108,0.1992786782455496,0.151667586306907,0.1051937544543657,0.0244291606567275
BB3,0.328592282,0.376836537,0.4543927654054366,0.06736614492726,0.0204215571786989,0.0827303111397111,0.141286589009977,0.090391701580503,0.1104120036958164,0.0329989270625966
BB4,0.236221909,0.270904252,0.3836575640641607,0.0789528919443577,0.0782913836732253,0.088750628844125,0.1702220784423795,0.1020174037620806,0.0731900179668084,0.0249180313028623
BB5,0.151253329,0.173460497,0.4503990499501622,0.1018093130839901,0.0400519757374869,0.088357069815895,0.112481050158806,0.1211095352797757,0.0653960499142953,0.0203959560595886
BB6,0.416254745,0.477369692,0.3225148054779422,0.1065531028468133,0.0416227813185716,0.1407960406077369,0.1143674292820339,0.1418507569877694,0.1089432133427077,0.0233518701364247
AB99,0.0,0.0,0.20224902268677217,0.08133816650201105,0.07293260880352417,0.16328595547722832,0.20308674887676573,0.142598511639583,0.11929560641625485,0.01521337959786059
B99,0.0,0.0,0.0015105740181268,0.0,0.0,0.0,0.876132930513595,0.120845921450151,0.0,0.0015105740181268
BB7,0.556802075,0.638552325,0.382395097474334,0.0819024754168521,0.0478902877310148,0.1173252287801452,0.0989578202451433,0.1550152662832763,0.0836324320590541,0.0328813920101798
BB8,0.622009836,0.713333957,0.4259724839837381,0.1789560626171376,0.0507216282906763,0.0856308102659241,0.0914528637999279,0.0707305437716835,0.0705458499107593,0.0259897573601528
BB9,0.449270006,0.515232288,0.4316314734960998,0.2424116403107447,0.0618586285036766,0.0444704599633981,0.0774538248576484,0.0816729134567447,0.0457816508024001,0.0147194086092873
BD1,0.110608772,0.126848465,0.236899771577518,0.0497195259848458,0.023950512057931,0.0252233991726668,0.0346037287674917,0.0669880182659576,0.5293301442324859,0.0332848999411028
BD10,0.385197682,0.4417528,0.1481890911381267,0.1101143127698322,0.0501958983570259,0.1944133654179279,0.1352257343845247,0.1694985200755364,0.1686116078516296,0.0237514700053961
BD11,1.016993783,1.166309851,0.168128383251941,0.0595741625028701,0.1381662548121236,0.1522202136208125,0.2395023406444527,0.0735305130457013,0.1373439310043562,0.0315342011177423
BD12,0.164744432,0.188932379,0.2642112583615688,0.0879537997561959,0.0669057676219656,0.1326905483921921,0.278527105358091,0.1014186091492694,0.0573166608405402,0.0109762505201766
